system_id,ligand_instance_chain,method,ranking_score,iface_iptm,correct,rmsd,lddt_pli,pb_valid,ligand_similarity,novelty_stratum,pocket_similarity,pocket_novelty_stratum,release_date,temporal_stratum,ligand_molecular_weight,ligand_num_heavy_atoms,ligand_num_rot_bonds,ifp_recall,ifp_jaccard,cluster,entry_pdb_id,morgan_tanimoto,sucos_shape_pocket_qcov,protein_seqsim_max,target_release_date,resolution,ligand_plddt_mean,ligand_plddt_min
7xua__1__1.B__1.N,1.N,protenix,0.9480555653572084,0.8705103099346161,0,8.48760986328125,0.3202526867389679,0.0,0.1176470588235294,3,0.44599728997498383,3,2023-03-29,2,424.19329713600007,30,6,0.7222222222222222,0.5652173913043478,c140,7xua,11.76470588235294,44.59972899749838,87.0,2007-10-23,,88.78866678873698,80.08000183105469
7zzw__1__1.A__1.E_1.M,1.M,protenix,0.9480523467063904,0.9804537892341614,0,16.693666458129883,0.0023510970640927,0.0,0.01639344262295082,3,0.07519022699963278,3,2022-09-21,1,207.092914404,13,4,0.0,0.0,c495,7zzw,,,,,,87.58923046405499,83.58999633789062
7ror__1__1.A__1.C_1.D,1.C,protenix,0.9478790760040284,0.9224719405174256,1,0.2364130318164825,0.988304078578949,1.0,0.6470588235294117,1,0.775310507098937,1,2022-06-08,0,510.1264129459999,35,8,1.0,0.9629629629629629,c305,7ror,64.70588235294117,77.5310507098937,100.0,2012-07-25,,92.50085841587611,90.2300033569336
8qtt__1__1.C__1.D_1.V,1.D,protenix,0.9478285312652588,0.902801126241684,0,11.71636962890625,0.2858895659446716,0.0,0.4158415841584159,1,0.5182258855268358,2,2023-11-15,3,726.2989575739999,50,20,,,c755,8qtt,41.584158415841586,51.82258855268358,73.0,2019-04-17,,89.98379974365234,82.41999816894531
7ngw__1__2.A__2.B,2.B,protenix,0.9478129148483276,0.8920367360115051,1,0.6373341679573059,0.9542815685272216,1.0,0.1791044776119403,2,0.6740237199924486,2,2022-02-23,0,234.136827816,17,1,0.9375,0.8823529411764706,c29,7ngw,17.91044776119403,67.40237199924486,100.0,2012-01-18,,93.956470265108,91.41000366210938
7ok1__1__1.A_1.B__1.D,1.D,protenix,0.9477588534355164,0.7697081168492635,0,4.533090114593506,0.4610726535320282,1.0,0.1509433962264151,3,0.5169941963466473,2,2021-10-13,0,413.071323432,28,7,0.6666666666666666,0.5714285714285714,c57,7ok1,15.09433962264151,51.699419634664736,66.0,2020-03-11,,90.41714368547711,81.25
7epm__1__1.A__1.C_1.D,1.C,protenix,0.9476974606513976,0.6774378567934036,1,1.5469021797180176,0.5109060406684875,1.0,0.30434782608695654,2,0.5899382104780061,2,2022-03-02,0,117.042593084,8,1,0.8888888888888888,0.8,c137,7epm,30.434782608695656,58.99382104780061,86.0,2017-06-07,,61.54999923706055,52.72999954223633
7epm__1__1.A__1.C_1.D,1.D,protenix,0.9476974606513976,0.7621364593505859,1,0.5420888662338257,0.9221752285957336,1.0,1.0,0,0.694332807231023,1,2022-03-02,0,663.1091218040001,44,11,0.8888888888888888,0.8,c137,7epm,30.434782608695656,58.99382104780061,86.0,2017-06-07,,61.54999923706055,52.72999954223633
7ngy__1__2.A__2.B,2.B,protenix,0.9476805329322816,0.8967640399932861,0,9.239983558654783,0.2607376277446747,1.0,0.875,0,0.747503705272073,1,2022-02-23,0,254.23581358,18,7,0.8421052631578947,0.8,c29,7ngy,87.5,74.7503705272073,100.0,2017-11-15,,91.40555614895291,87.5
8sye__1__1.A__1.C,1.C,protenix,0.9475648403167723,0.9171754717826844,0,3.979992151260376,0.6216469407081604,0.0,0.7837837837837838,0,0.6747209950531382,2,2023-09-13,2,662.087383316,43,11,0.7352941176470589,0.6097560975609756,c280,8sye,78.37837837837837,67.47209950531382,45.0,2020-11-11,,90.76116304619367,86.72000122070312
8am8__1__1.A__1.C_1.J,1.C,protenix,0.9475269317626952,0.91339910030365,1,0.2715699076652527,0.954651176929474,1.0,1.0,0,0.7299672714935584,1,2024-02-14,3,785.1571346159997,53,13,0.9318181818181818,0.9111111111111111,c570,8am8,100.0,72.99672714935585,42.0,2013-11-06,,84.18377354459942,76.94999694824219
8am8__1__1.A__1.C_1.J,1.J,protenix,0.9475269317626952,0.8377658128738403,1,0.4277530610561371,0.9037656784057616,0.0,0.14893617021276595,3,0.6777273420157841,1,2024-02-14,3,96.057514876,7,0,0.9318181818181818,0.9111111111111111,c570,8am8,100.0,72.99672714935585,42.0,2013-11-06,,84.18377354459942,76.94999694824219
7zo3__1__2.A__2.B_2.C_2.G,2.G,protenix,0.947240948677063,0.7155188918113708,0,8.433418273925781,0.3184892833232879,0.0,0.5454545454545454,1,0.7033183615466844,1,2023-03-08,1,401.10791283600014,26,6,0.8,0.6666666666666666,c125,7zo3,,,,,,70.65769283588116,60.15999984741211
8tsa__1__1.A__1.C,1.C,protenix,0.9472386240959167,0.9151287078857422,0,22.05770874023437,0.0114549836143851,1.0,0.14285714285714285,3,0.09082721372985324,3,2023-11-22,3,456.059716136,29,5,0.0,0.0,c94,8tsa,14.285714285714285,9.082721372985324,55.0,2021-03-17,,82.75862095273774,75.77999877929688
8r4q__1__1.A__1.M_1.N,1.M,protenix,0.947198748588562,0.956434726715088,1,1.0447659492492676,0.898742139339447,1.0,1.0,0,0.7763948884103213,1,2024-03-27,3,529.164745148,36,9,0.9523809523809523,0.9090909090909091,c1,8r4q,100.0,77.63948884103213,40.0,2017-08-23,,90.7111104329427,73.83000183105469
7wux__1__1.A_1.D__1.J,1.J,protenix,0.9471035003662108,0.8054577261209488,1,1.1928441524505615,0.7477355003356934,0.0,,4,,4,2022-09-07,1,272.067821852,17,8,0.7857142857142857,0.6111111111111112,c794,7wux,,,,,,78.92941104664521,71.08999633789062
8cta__1__1.A_1.B_1.D__1.Q,1.Q,protenix,0.94706928730011,0.8773865550756454,1,0.4502708315849304,0.9107717275619508,1.0,0.4361702127659575,1,0.6919136410395876,1,2023-02-22,1,442.1892573119999,33,4,0.7894736842105263,0.625,c271,8cta,43.61702127659575,69.19136410395876,97.0,2016-12-14,,74.9403022997307,67.58000183105469
7ee5__1__1.A__1.H,1.H,protenix,0.9470546245574952,0.6543071866035461,0,28.985261917114254,0.0,0.0,0.782608695652174,0,0.8762658909442044,0,2021-12-22,0,325.100895808,22,6,0.0,0.0,c464,7ee5,78.26086956521739,87.62658909442044,79.0,2017-10-25,,74.4504543651234,66.0199966430664
7ue4__1__1.A_2.A__2.F,2.F,protenix,0.9469526410102844,0.9423448145389556,1,0.4495327174663543,0.9594257473945618,1.0,0.7115384615384616,1,0.9835200519564864,0,2023-03-29,2,356.1403889720001,25,4,0.9565217391304348,0.9565217391304348,c26,7ue4,71.15384615384616,98.35200519564864,100.0,2020-12-23,,89.87480010986329,80.47000122070312
6zk2__1__1.A_1.B__1.E_1.F,1.F,protenix,0.9468523263931274,0.9544618129730223,0,2.7071526050567627,0.5358444452285767,1.0,0.39583333333333326,1,0.5874389658787936,2,2022-01-12,0,266.101504928,19,2,0.9473684210526315,0.9,c275,6zk2,,,,,,96.36105145906147,92.97000122070312
7ujc__1__1.B__1.D,1.D,protenix,0.9467498064041138,0.8935470283031464,1,0.3952609002590179,0.9706876873970032,1.0,1.0,0,0.962546580562033,0,2022-06-15,0,473.166079344,34,7,0.9583333333333334,0.92,c13,7ujc,100.0,96.2546580562033,91.0,2021-08-25,,76.07970585542567,64.44999694824219
7uj7__1__1.A__1.E,1.E,protenix,0.9467251300811768,0.8879157304763794,1,0.3731322586536407,0.9676434397697448,1.0,0.3924050632911392,1,0.7673169157176916,1,2022-05-04,0,435.277344044,32,5,1.0,0.9090909090909091,c13,7uj7,39.24050632911392,76.73169157176916,99.0,2007-05-08,,78.02718710899353,67.19000244140625
8v8j__1__1.A__1.F,1.F,protenix,0.946653425693512,0.8949485719203949,0,24.392986297607425,0.0,1.0,0.1485148514851485,3,0.07923384976021225,3,2024-03-20,3,469.1460125960001,34,5,0.0,0.0,c94,8v8j,14.85148514851485,7.923384976021225,54.0,2021-03-17,,88.44235341689166,79.30000305175781
7eji__1__1.D__1.V_1.W,1.W,protenix,0.9464735388755798,0.5841652005910873,0,13.554709434509276,0.0283018872141838,0.0,0.06,3,0.7653345681699237,1,2022-05-11,0,100.052429496,7,1,0.0,0.0,c17,7eji,100.0,85.3532250258462,48.0,2018-05-30,,86.44270881017049,82.41999816894531
7eji__1__1.D__1.V_1.W,1.V,protenix,0.9464735388755798,0.7065107524394989,1,1.0062203407287598,0.8356799483299255,0.0,1.0,0,0.853532250258462,0,2022-05-11,0,743.0754523260002,48,13,0.0,0.0,c17,7eji,100.0,85.3532250258462,48.0,2018-05-30,,86.44270881017049,82.41999816894531
7tz7__1__1.A__1.C,1.C,protenix,0.9462875127792358,0.9351477324962616,1,0.7525988221168518,0.9220733642578124,1.0,0.4657534246575342,1,0.7274642363386218,1,2022-05-18,0,455.15288678,32,4,1.0,0.95,c315,7tz7,46.57534246575342,72.74642363386218,54.0,2012-01-04,,90.82031202316284,80.47000122070312
7elt__1__2.A__2.B,2.B,protenix,0.9462296962738036,0.8523144423961639,0,2.061890125274658,0.6816256046295166,1.0,1.0,0,0.7958878902979671,1,2022-02-16,0,533.1423973579999,37,8,0.6206896551724138,0.5625,c61,7elt,100.0,79.58878902979671,64.0,2001-11-07,,75.2327019974992,60.15999984741211
8ccj__1__1.A_2.A__1.B_1.J,1.B,protenix,0.9462032318115234,0.9470144510269164,1,1.7266789674758911,0.8537124395370483,1.0,1.0,0,0.8349030712338237,0,2024-02-07,3,785.1571346159997,53,13,0.9069767441860465,0.8297872340425532,c412,8ccj,100.0,83.49030712338237,63.0,2008-07-08,,90.78773671276164,85.16000366210938
7ngg__1__2.A__2.B,2.B,protenix,0.9461697340011596,0.9175542891025544,1,0.4555198848247528,0.9797979593276978,1.0,0.09230769230769231,3,0.6584211940532729,2,2022-02-23,0,252.102940844,17,1,1.0,1.0,c29,7ngg,9.230769230769232,65.8421194053273,100.0,2018-12-26,,92.80823516845703,87.5
8e0t__1__1.C__1.F,1.F,protenix,0.9458991885185242,0.699427455663681,1,0.7409747242927551,0.8835979104042053,1.0,1.0,0,0.9260524477576588,0,2022-10-12,1,303.035532278,19,8,1.0,0.7777777777777778,c391,8e0t,100.0,92.60524477576588,100.0,2016-08-10,,50.441578915244655,41.9900016784668
8ovr__1__1.A__1.B,1.B,protenix,0.9458702206611632,0.9452418088912964,0,15.354998588562012,0.0590390861034393,0.0,0.05555555555555555,3,0.31496370518421785,3,2023-07-12,2,302.060628296,18,6,0.125,0.0625,c518,8ovr,5.555555555555555,31.496370518421784,42.0,2003-03-11,,81.59666612413194,76.16999816894531
8jk8__1__1.A__1.B_1.C_1.D,1.D,protenix,0.945772647857666,0.8628673851490021,1,1.3829985857009888,0.8153543472290039,1.0,0.5538461538461539,1,0.2940315944296739,3,2024-05-08,3,404.0021971479999,25,6,0.9444444444444444,0.9444444444444444,c55,8jk8,,,,,,90.06239990234376,87.5
7zhf__1__1.A_2.A__1.B_1.C,1.B,protenix,0.9457052946090698,0.9580077826976776,1,1.6825761795043943,0.8216723799705505,1.0,0.8,0,0.5986174962459803,2,2023-10-25,2,522.0066444939998,32,8,0.8571428571428571,0.8571428571428571,c822,7zhf,80.0,59.861749624598026,45.0,2006-02-14,,93.55374908447266,88.27999877929688
7xuc__1__1.A__1.H,1.H,protenix,0.9456862807273864,0.8710601031780243,0,9.166951179504396,0.28360116481781,1.0,0.14,3,0.5584174041896638,2,2023-03-29,2,409.236541852,30,7,0.7894736842105263,0.625,c140,7xuc,14.000000000000002,55.84174041896638,87.0,2007-10-23,,89.42600046793619,83.19999694824219
8pqq__1__1.B_1.D__1.J,1.J,protenix,0.9456436038017272,0.6407206356525421,1,1.2519539594650269,0.8436657786369324,1.0,0.4098360655737705,1,0.6929606569460658,1,2024-02-21,3,303.053445112,20,2,0.9473684210526315,0.9,c290,8pqq,40.98360655737705,69.29606569460658,43.0,2004-03-30,,78.20299987792968,71.87999725341797
7vx0__1__1.A__1.C_1.D,1.C,protenix,0.9454421401023864,0.9106128215789796,0,16.531816482543945,0.0117584178224205,0.0,0.9807692307692308,0,0.7202136867182014,1,2022-11-16,1,506.9957454619998,31,8,0.08333333333333333,0.045454545454545456,c70,7vx0,98.07692307692308,72.02136867182014,45.0,2012-01-25,,80.05354850522933,73.05000305175781
7ypu__1__1.A_1.B__1.J_1.K,1.J,protenix,0.9452782273292542,0.92624232172966,0,3.824768304824829,0.5122448801994324,1.0,0.13076923076923078,3,0.29023310063879565,3,2023-05-31,2,431.17646076000005,30,5,0.6428571428571429,0.45,c559,7ypu,13.076923076923078,29.023310063879563,33.0,2015-01-21,,93.25466664632161,89.83999633789062
7ypu__1__1.A_1.B__1.J_1.K,1.K,protenix,0.9452782273292542,0.9420580565929412,0,2.06817364692688,0.7286638021469116,1.0,0.8369565217391305,0,0.4161643531665583,3,2023-05-31,2,767.1152089620001,48,18,0.6428571428571429,0.45,c559,7ypu,13.076923076923078,29.023310063879563,33.0,2015-01-21,,93.25466664632161,89.83999633789062
8ix9__1__2.A__2.D_2.E_2.F,2.D,protenix,0.945110023021698,0.8839715421199799,1,0.6063652634620667,0.8918020725250244,0.0,0.5816326530612245,1,0.6000321976087578,2,2024-04-03,3,745.0911023900003,48,13,0.8333333333333334,0.78125,c973,8ix9,58.16326530612245,60.00321976087578,34.0,2007-01-16,,92.87208398183186,90.62000274658203
8gww__1__1.A__1.C,1.C,protenix,0.945023477077484,0.9447698593139648,1,1.0247035026550293,0.8819742202758789,1.0,0.45833333333333326,1,0.7812662376609325,1,2023-09-20,2,419.127965716,28,3,1.0,1.0,c60,8gww,45.83333333333333,78.12662376609325,100.0,2019-02-13,,94.65678433009556,85.94000244140625
7e48__1__1.C__1.J_1.K,1.J,protenix,0.9449896812438964,0.6658588349819183,1,0.2597251534461975,0.9778798222541808,1.0,1.0,0,0.9371219752599704,0,2021-11-24,0,663.1091218040001,44,11,0.9259259259259259,0.8620689655172413,c17,7e48,100.0,93.71219752599704,100.0,2018-02-14,,72.4875001040372,63.279998779296875
7e48__1__1.C__1.J_1.K,1.K,protenix,0.9449896812438964,0.4400824904441833,0,19.459495544433597,0.0,1.0,0.06976744186046512,3,0.6137975766513943,2,2021-11-24,0,119.02185764,8,3,0.9259259259259259,0.8620689655172413,c17,7e48,100.0,93.71219752599704,100.0,2018-02-14,,72.4875001040372,63.279998779296875
8bcy__1__1.A__1.C,1.C,protenix,0.9449831247329712,0.9061013162136078,1,0.4702910482883453,0.9629139304161072,1.0,0.18095238095238095,2,0.5761504469755774,2,2023-05-10,2,443.0551947,30,5,0.9444444444444444,0.85,c74,8bcy,18.095238095238095,57.615044697557735,96.0,2010-01-12,,94.97466735839843,86.72000122070312
7vzz__1__1.A_1.B__1.AA_1.Y_1.Z,1.Z,protenix,0.9445416927337646,0.927293747663498,0,16.069419860839844,0.0124309388920664,0.0,0.7931034482758621,0,0.5512344211704895,2,2022-11-16,1,390.0688980700001,26,5,0.09090909090909091,0.05,c70,7vzz,6.730769230769231,21.35684250662877,46.0,2012-01-25,,79.35653833242563,73.05000305175781
7vzz__1__1.A_1.B__1.AA_1.Y_1.Z,1.AA,protenix,0.9445416927337646,0.9360669553279876,0,14.611821174621582,0.0700964629650116,0.0,0.0673076923076923,3,0.2135684250662877,3,2022-11-16,1,491.2074654879999,34,2,0.09090909090909091,0.05,c70,7vzz,6.730769230769231,21.35684250662877,46.0,2012-01-25,,79.35653833242563,73.05000305175781
7ngm__1__2.A__2.B,2.B,protenix,0.9444226622581482,0.880944162607193,0,6.964066505432129,0.3177681863307953,1.0,0.2553191489361702,2,0.6509887672322578,2,2022-02-23,0,246.173213324,18,2,1.0,1.0,c29,7ngm,25.53191489361702,65.09887672322579,100.0,2017-03-29,,92.62055672539606,90.2300033569336
7ngd__1__1.A__1.B,1.B,protenix,0.9443256855010986,0.9071391522884368,1,0.8145776987075806,0.913258969783783,1.0,0.33898305084745756,2,0.6454012948145919,2,2022-02-23,0,274.204513452,20,5,0.95,0.95,c29,7ngd,33.89830508474576,64.54012948145919,100.0,2016-02-03,,93.24200096130372,90.2300033569336
7qnh__1__1.B__1.E_1.F,1.E,protenix,0.9442697763442992,0.8394036293029785,1,1.4012991189956665,0.8335289359092712,0.0,0.6470588235294117,1,0.7261692435812869,1,2022-12-28,1,665.1247718680002,44,11,0.84375,0.7941176470588235,c130,7qnh,64.70588235294117,72.61692435812868,47.0,2017-12-27,,89.67522794550115,82.41999816894531
8f8l__1__1.A__1.B_1.D_1.E,1.B,protenix,0.9442149996757508,0.8713342249393463,1,1.4888603687286377,0.7219387888908386,0.0,0.48484848484848475,1,0.7288340386202405,1,2023-11-29,3,246.005825984,14,5,0.9230769230769231,0.7058823529411765,c68,8f8l,48.48484848484848,72.88340386202405,42.0,2010-02-23,,87.55500030517578,83.9800033569336
8dv7__1__1.B__1.D,1.D,protenix,0.9440318942070008,0.8683176040649414,0,2.0411672592163086,0.7471390962600708,0.0,0.18181818181818182,2,0.5629045371258962,2,2022-11-09,1,494.293328456,37,7,0.9583333333333334,0.8214285714285714,c13,8dv7,18.181818181818183,56.29045371258962,91.0,2021-08-25,,80.05756769953547,62.5
8dub__1__1.A__1.C,1.C,protenix,0.9439545273780824,0.8821358978748322,1,1.9695477485656736,0.7202072739601135,0.0,0.2127659574468085,2,0.6208967542495847,2,2022-11-16,1,468.241292884,35,5,0.9583333333333334,0.8214285714285714,c13,8dub,21.27659574468085,62.08967542495847,92.0,2021-08-25,,79.82171456473215,64.83999633789062
7y03__1__1.A__1.B_1.C,1.C,protenix,0.9439502954483032,0.9459027647972108,0,31.684812545776367,0.0,1.0,0.11194029850746269,3,0.4270010823829666,3,2022-12-21,1,340.092002864,25,4,0.3076923076923077,0.16666666666666666,c133,7y03,54.09836065573771,43.952689357785,100.0,2011-06-22,,95.43639923095704,92.58000183105469
7y03__1__1.A__1.B_1.C,1.B,protenix,0.9439502954483032,0.924303412437439,0,2.063396692276001,0.7622520327568054,1.0,0.5409836065573771,1,0.43952689357784996,3,2022-12-21,1,340.092002864,25,4,0.3076923076923077,0.16666666666666666,c133,7y03,54.09836065573771,43.952689357785,100.0,2011-06-22,,95.43639923095704,92.58000183105469
8cpb__1__1.B__1.H,1.H,protenix,0.9438775181770324,0.9296748638153076,1,1.099476337432861,0.738596498966217,1.0,1.0,0,0.866601623771185,0,2023-09-20,2,275.10050188400004,19,4,0.7222222222222222,0.7222222222222222,c485,8cpb,100.0,86.6601623771185,100.0,2011-02-02,,92.84526343094676,88.66999816894531
7ejh__1__1.C__1.L_1.M,1.M,protenix,0.9435439109802246,0.6090495437383652,0,3.9431312084198,0.3337950110435486,1.0,0.20588235294117646,2,0.8329246586084342,0,2022-05-11,0,163.02694302,12,0,0.3333333333333333,0.25,c17,7ejh,100.0,87.87403890507375,48.0,2018-05-30,,86.86583375930786,82.02999877929688
7ejh__1__1.C__1.L_1.M,1.L,protenix,0.9435439109802246,0.6836358159780502,1,0.9951337575912476,0.8044437170028687,0.0,1.0,0,0.8787403890507375,0,2022-05-11,0,743.0754523260002,48,13,0.3333333333333333,0.25,c17,7ejh,100.0,87.87403890507375,48.0,2018-05-30,,86.86583375930786,82.02999877929688
8d6m__1__1.A__1.C,1.C,protenix,0.9432743787765504,0.9470242857933044,0,2.4671242237091064,0.6330521702766418,0.0,1.0,0,0.7239112967911601,1,2022-11-02,1,299.13420202400005,21,2,1.0,0.8,c217,8d6m,100.0,72.391129679116,82.0,2019-07-10,,68.32285708472843,59.77000045776367
8ux7__1__1.B__1.I,1.I,protenix,0.9432523846626282,0.7218557745218277,1,0.6704959273338318,0.972898244857788,1.0,1.0,0,0.986450818229808,0,2023-11-29,3,406.9771269799999,23,3,1.0,0.9090909090909091,c965,8ux7,100.0,98.6450818229808,98.0,2007-10-30,,56.19913034853728,38.66999816894531
8swt__1__1.A_2.A__1.C_1.D,1.C,protenix,0.9432268738746644,0.7524832288424174,1,0.5390217900276184,0.9658148884773254,1.0,0.653061224489796,1,0.8769744143998064,0,2023-10-18,2,266.101504928,19,2,0.8888888888888888,0.8888888888888888,c49,8swt,65.3061224489796,87.69744143998064,62.0,1999-02-08,,63.3010522942794,55.08000183105469
7nbw__1__1.A_2.A__1.B,1.B,protenix,0.9429962635040284,0.9411641061306,0,7.45504903793335,0.2044392526149749,0.0,0.35714285714285715,2,0.8026140495988856,1,2021-10-06,0,294.0780112,21,2,0.7777777777777778,0.6363636363636364,c250,7nbw,35.714285714285715,80.26140495988857,100.0,2019-11-20,,96.80238087972005,94.52999877929688
8bst__1__1.A__1.R,1.R,protenix,0.9427149295806884,0.8823555707931519,1,1.7491329908370972,0.7661960124969482,0.0,1.0,0,0.9485993442730202,0,2023-12-13,3,213.10010796,15,4,1.0,0.8666666666666667,c843,8bst,100.0,94.85993442730202,100.0,2012-09-26,,87.05666656494141,82.41999816894531
7zqk__1__1.A_1.B__1.C_1.D,1.C,protenix,0.942550778388977,0.7135715037584305,1,1.0497407913208008,0.800873339176178,1.0,1.0,0,0.9035312414441969,0,2022-07-20,1,663.1091218040001,44,11,1.0,0.8275862068965517,c80,7zqk,100.0,90.3531241444197,87.0,2010-06-09,,57.16022725538774,49.40999984741211
7x9d__1__1.A__1.E,1.E,protenix,0.9421550631523132,0.8120893090963364,0,2.7303833961486816,0.6837294101715088,1.0,0.04878048780487805,3,0.4793191224790019,3,2023-03-15,1,212.094963004,16,1,0.8333333333333334,0.7692307692307693,c888,7x9d,4.878048780487805,47.931912247900186,87.0,2014-11-12,,86.96312475204468,80.86000061035156
7mt4__1__2.A_2.B__2.C,2.C,protenix,0.942139208316803,0.7597087025642395,1,0.1956388801336288,0.9969838857650756,1.0,1.0,0,0.9890234600578168,0,2021-12-29,0,364.994593982,22,7,1.0,1.0,c945,7mt4,100.0,98.90234600578168,100.0,2013-12-25,,80.8954533663663,69.52999877929688
8b1n__1__1.A_1.B__1.C_1.Q,1.Q,protenix,0.94173401594162,0.93229278922081,1,0.5131232738494873,0.9424183964729308,1.0,0.5942028985507246,1,0.8807975031754615,0,2022-09-28,1,398.137238804,27,7,0.8888888888888888,0.8888888888888888,c893,8b1n,,,,,,85.5755553068938,81.25
7kgy__1__2.C_2.D__2.J,2.J,protenix,0.9413639903068542,0.7183270156383514,1,0.6103619337081909,0.936066508293152,1.0,0.5942028985507246,1,0.45002145131614063,3,2021-11-10,0,587.216217396,41,4,1.0,0.7272727272727273,c169,7kgy,59.42028985507246,45.002145131614064,58.0,2019-04-17,,45.46926814753835,37.70000076293945
7qt2__1__1.A_1.B__1.E,1.E,protenix,0.9411600232124328,0.9783167243003844,1,1.9063315391540527,0.8273195624351501,1.0,0.056818181818181816,3,0.2825784501597198,3,2023-05-24,2,336.220163516,25,6,0.8333333333333334,0.8333333333333334,c619,7qt2,5.681818181818182,28.257845015971977,83.0,2018-08-22,,94.21799865722656,89.05999755859375
7aiu__1__1.A__1.H,1.H,protenix,0.9410535097122192,0.9151311218738556,0,2.1468374729156494,0.804707407951355,1.0,0.2571428571428571,2,0.497191982775955,3,2021-10-06,0,563.2914698840001,40,12,0.8260869565217391,0.7916666666666666,c138,7aiu,25.71428571428571,49.7191982775955,100.0,2005-08-16,,79.80474967956543,62.11000061035156
7n54__1__1.B__1.H,1.H,protenix,0.9408291578292848,0.8784904181957245,1,0.6010851860046387,0.918097734451294,1.0,0.06557377049180328,3,0.47359173571170643,3,2022-06-29,0,355.17835828000005,26,4,0.9375,0.9375,c749,7n54,6.557377049180328,47.35917357117064,96.0,2013-07-03,,94.51499880277194,92.58000183105469
